eventDate,municipality,locality,verbatimLocality,decimalLatitude,decimalLongitude,scientificName,class,order,family
9/11/2023,,"#38a-64 Avenida El Libertador, Santa Marta, Magdalena, CO (11.228, -74.17)",,11.227619,-74.16966,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/3/2023,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.12509, -74.10205",,11.125094,-74.10204,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/24/1997,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/14/2023,,Palomino,,11.252793,-73.557755,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/11/2024,,"Camino a Ciudad Perdida, Santa Marta CO-Magdalena 11.18195, -73.82884",,11.181951,-73.82884,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/17/2024,,"Desembocadura Del Río Palomino. La Guajira, CO Palomino Birding 🐦 🦜 🐦 (11.258, -73.568)",,11.258081,-73.56757,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/20/2024,,"Vía Santa Marta - Riohacha, Riohacha CO-La Guajira 11.40119, -73.06704",,11.401194,-73.06703,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/12/2024,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.29100, -73.91337",,11.291002,-73.91337,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/1/2023,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.11434, -74.09683",,11.114342,-74.09683,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/17/2017,,"Hotel Costa Azul, Santa Marta, Magdalena, CO",,11.106323,-74.22479,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/3/2023,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.12509, -74.10205",,11.125094,-74.10204,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/11/2018,,PNN Tayrona--Sector Los Naranjos,,11.288939,-73.906105,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/12/2024,,Sendero Santa Marta de los Caballeros,,3.457041,-76.56258,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/8/2015,,naranjos-parque nacional natural tayrona,,11.25075,-73.77518,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/5/2023,,"Vía Santa Marta - Riohacha, Santa Marta CO-Magdalena 11.28025, -73.91566",,11.280246,-73.915665,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/15/2021,,"26219 90, Santa Marta, Magdalena, CO (11.221, -74.185)",,11.221347,-74.18516,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/21/2017,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11,141, -74,107)",,11.140811,-74.106514,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/26/2018,,PNN Tayrona--Camino Estrada Neguanje,,11.26969,-74.117325,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/24/2021,,"Vereda Santa Marta (Santa Rosa,Cauca)",,1.322109,-76.54907,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/2/2024,,PNN Tayrona--Sector Los Naranjos,,11.288939,-73.906105,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/23/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/2/2022,,PNN Tayrona--Sector Los Naranjos,,11.288939,-73.906105,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/15/2019,,"Quinta San Pedro Alejandrino, Santa Marta, Magdalena, CO",,11.228167,-74.17749,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/27/2019,,"CO-Département de Magdalena-Ciénaga-Santa Marta - Cerro Kenedy 1-99 - 11,1118x-74,0947",,11.111833,-74.09474,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/3/2023,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.12509, -74.10205",,11.125094,-74.10204,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/17/2022,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11,127, -74,103)",,11.127008,-74.1035,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/12/2023,,"Playa El Rodadero, Santa Marta , Magdalena, CO (11.202, -74.228)",,11.20217,-74.22768,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/31/2022,,PNN Tayrona--Sector Los Naranjos,,11.288939,-73.906105,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/12/2023,,PNN Tayrona--Arrecifes,,11.314315,-73.94941,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/24/2021,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/31/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/26/2019,,RN Guacamaya Verde - Vereda Paso del Mango - Santa Marta Col,,11.172283,-74.100426,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/14/2019,,"CO-Magdalena-Santa Marta (Dist. ESP. ) (11.2717,-73.8441)",,11.271713,-73.84412,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/17/2022,,"Vía Santa Marta - Riohacha, Riohacha CO-La Guajira 11.38614, -73.07530",,11.386142,-73.075294,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/21/2021,,"#5B-221 Calle 23, Santa Marta, Magdalena, CO (11.264, -74.183) Taganga",,11.264232,-74.18299,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/3/2024,,"Walking Tour Palomino Birding. Encuentro Guardian De Las Aves, Palomino, La Guajira, CO",,11.246446,-73.55864,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/10/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/21/2019,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/10/2013,,Santa Marta Trail below Eldorado Lodge,,11.0946,-74.075,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/8/1998,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/21/2023,,"Hotel Irotama, Santa Marta CO-Magdalena 11.14937, -74.22593",,11.149375,-74.22593,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/8/2023,,"4324 Carrera 29, Santa Marta, Magdalena, CO (11,224, -74,184)",,11.224173,-74.18434,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/26/2024,,Río Piedra (Tayrona),,11.295268,-73.89332,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/26/2023,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11,132, -74,11)",,11.131579,-74.10973,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/15/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/12/2024,,"3a23 Calle 6, Palomino, La Guajira, CO (11.247, -73.559)",,11.246564,-73.558815,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/18/2024,,"Finca Barlovento, Santa Marta CO-Magdalena 11.29596, -73.89256",,11.295958,-73.892555,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/2/2024,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.08637, -74.06445",,11.086372,-74.06445,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/13/2017,,CO-Magdalena-Santa Marta-Santa Marta - Cerro Kenedy - 11.11x-74.092,,11.110478,-74.09173,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/25/2017,,PNN Tayrona--Taganga,,11.279498,-74.16457,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/9/2023,,"Carrera 1 8-236, Santa Marta CO-Magdalena (11.2712,-74.1965)",,11.271212,-74.19655,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/5/2024,,Tayrona NP — Calabazo Entrance,,11.308852,-73.99576,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/27/2021,,SFF Ciénaga Grande de Santa Marta--Bocas de Aracataca,,10.766363,-74.375084,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/1/2022,,"36a19 Carrera 23, Santa Marta, Magdalena, CO (11.222, -74.186)",,11.222144,-74.185616,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/15/2022,,"Santa Marta - Minca, Minca, Magdalena, CO (11,143, -74,119)",,11.143269,-74.11879,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/11/2019,,PNN Tayrona--Taganga,,11.279498,-74.16457,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/13/2023,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11.127, -74.107)",,11.126767,-74.10698,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/4/2019,,Rio Don Diego--Carretera 90,,11.239863,-73.696976,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/2/2018,,Santa Marta--Vista del Mar,,11.204534,-74.22596,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/1/2024,,Rio Don Diego--Carretera 90,,11.239863,-73.696976,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/22/2019,,Villa Maria Tayrona,,11.281473,-73.878235,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/29/2020,,"Sendero Pueblito Chairama - Playa Brava Parque Nacional Tayrona, Magdalena, CO (11.331, -73.975)",,11.330821,-73.97472,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/3/2017,,"Ruta Nacional Vía 90 2–66, Santa Marta (Dist. ESP. ) CO-Magdalena (11.2792,-73.9348)",,11.279196,-73.9348,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/5/2018,,Vereda Santa Marta,,1.324132,-76.55027,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/10/2023,,"Santa Marta, Magdalena, CO (11.117, -74.233)",,11.116571,-74.23301,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/4/2024,,PNN Tayrona--Camino Estrada Neguanje,,11.26969,-74.117325,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/9/2020,,"IED Liceo Del Norte, Santa Marta, Magdalena, CO (11,249, -74,197)",,11.249087,-74.19669,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/7/2022,,"Garzón-Vereda Santa Marta CO-Huila 2.21351, -75.574",,2.213506,-75.57462,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/11/2018,,"Gairama, Santa Marta CO-Magdalena",,11.157,-74.1379,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/16/2010,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/27/2020,,"Carrera 7 8-100–8-2, Santa Marta CO-Magdalena 11.24877, -74.20793",,11.248766,-74.20793,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/5/2022,,Rio Palomino,,11.249275,-73.56271,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/3/2023,,Río Palomino--Desembocadura,,11.257892,-73.56885,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/16/2023,,"Sendero a La Ponderosa Reserve, Santa Marta CO-Magdalena (11.2336,-73.7608)",,11.233608,-73.760826,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/8/2014,,Santa Marta-Minca Road,,11.179811,-74.14676,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/7/2024,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.13020, -74.10873",,11.130201,-74.108734,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/26/2023,,Santa Marta,,11.240304,-74.21516,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/8/2010,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/14/2022,,"Santa Marta - Cerro Kenedy, Magdalena, CO Baticola - Palo Alto (11.091, -74.074)",,11.090713,-74.07387,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/10/2021,,Rio Guachaca,,11.246672,-73.839615,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/7/2023,,Rio Don Diego--Carretera 90,,11.239863,-73.696976,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/26/2023,,"Santa Marta - Minca, Minca, Magdalena, CO (11.144, -74.117)",,11.144356,-74.11734,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/29/2018,,"Dumbira, Taganga Santa Marta, Magdalena CO",,11.271838,-74.185905,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/8/2023,,"1st DIV HQ, Santa Marta CO-Magdalena 11.23310, -74.22103",,11.233101,-74.22103,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/7/2020,,Santa Marta (Dist. ESP. ) Airbnb,,11.188711,-74.23245,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/9/2024,,PN Tayrona— Sendero Calabazo,,11.287597,-74.00101,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/7/2023,,Rio Don Diego--Carretera 90,,11.239863,-73.696976,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/16/2024,,"Calle 18 4-70, Santa Marta CO-Magdalena 11.24255, -74.21099",,11.242546,-74.21099,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/2/2023,,Via Alterna al Puerto Santa Marta,,11.145827,-74.21152,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/6/2014,,"Pozos Colorados shoreline & cactus hills, Santa Marta",,11.175,-74.23625,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/19/2018,,Rio Don Diego - Desde el Embarcadero de Taironaka hasta el Mar,,11.236357,-73.700806,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/6/2006,,"Reserva Natural La Tigrera, Santa Marta",,11.251817,-74.14398,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/8/2014,,Santa Marta-Minca Road,,11.179811,-74.14676,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/24/2021,,"Vereda Santa Marta (Santa Rosa,Cauca)",,1.322109,-76.54907,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/24/2024,,"Edificio Santa Rita, Centro Histórico, Santa Marta",,11.242403,-74.21332,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/27/1988,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/2/2023,,Playa Dibulla,,11.274151,-73.315346,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/5/2022,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/22/2021,,"Parque Nacional Natural Sierra Nevada de Santa Marta, Riohacha CO-La Guajira 11.25293, -73.54715",,11.252933,-73.54715,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/21/2023,,"PalominoBirding. Carrera 6. Nuevo Parque principal. Palomino,La Guajira, CO (11.25, -73.559)",,11.250057,-73.559204,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/11/2023,,"Yachay hotel, Santa Marta CO-Magdalena (11.2887,-73.9102)",,11.288725,-73.91019,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/31/2023,,"Malecón, Santa Marta CO-Magdalena 11.24420, -74.21485",,11.244204,-74.21485,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/5/2019,,PNN Tayrona--Taganga,,11.279498,-74.16457,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/10/2022,,"Vía Santa Marta - Riohacha, Riohacha CO-La Guajira 11.27589, -73.12227",,11.275887,-73.12227,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/3/2023,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.12867, -74.10776",,11.128675,-74.107765,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/15/2021,,Decameron Santa Marta,,11.092329,-74.21884,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/19/2023,,PNN Tayrona--Sector Los Naranjos,,11.288939,-73.906105,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/6/2006,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/17/2016,,"CO-Département de Magdalena-Santa Marta (Dist. ESP. ) - 11,1310x-74,1009 - 17 févr. 2016 18:44",,11.130974,-74.10087,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/22/2022,,"Hotel Sanhá Plus, Santa Marta, 11.15731, -74.22274",,11.15731,-74.22274,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/26/2023,,"Tayrona National Natural Park, Santa Marta CO-Magdalena 11.29607, -73.89246",,11.296072,-73.89246,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/18/2024,,PNN Tayrona--Sector Los Naranjos,,11.288939,-73.906105,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/31/2022,,"Vía Santa Marta - Riohacha, Riohacha CO-La Guajira 11.40829, -73.06305",,11.408292,-73.06306,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/16/2014,,Comunidad Indígena Santa Marta,,1.278994,-70.22636,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/5/2023,,"Tayrona National Natural Park, Santa Marta CO-Magdalena 11.29629, -73.89201",,11.296294,-73.89201,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/3/2020,,"90, Santa Marta (Dist. ESP. ) CO-Magdalena 11.26127, -73.58769",,11.261275,-73.58769,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/30/2020,,"Carrera 7 8-1–8-99, Santa Marta CO-Magdalena 11.24871, -74.20770",,11.248713,-74.2077,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/5/2019,,Santa Marta beach; GHL Costa Azul Hotel,,11.106395,-74.22506,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/7/2007,,Palomino,,11.2444,-73.5638,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/14/2018,,Comunidad Indígena Santa Marta,,1.278994,-70.22636,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/10/2018,,Sierra Nevada de Santa Marta--Sector El Campano,,11.100062,-74.08492,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/17/2024,,"PNN Tayrona, Camino Principal",,11.27072,-74.073006,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/1/2024,,río palomino,,11.237696,-73.56348,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/21/2021,,Hotel San Marcos Santa Marta,,11.269238,-74.19244,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/6/2020,,"70-65 Calle 38, Santa Marta, Magdalena, CO (11,22, -74,154)",,11.22029,-74.15426,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/4/2017,,Tayronaka,,11.232212,-73.70193,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/24/2023,,PNN Tayrona lunch restaurant,,11.280163,-73.91573,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/13/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/16/2020,,"70-65 Calle 38, Santa Marta, Magdalena, CO (11,22, -74,154)",,11.22029,-74.15426,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/5/2020,,"#5B-221 Calle 23, Santa Marta, Magdalena, CO (11.264, -74.183) Taganga",,11.264232,-74.18299,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/26/2020,,Villa Maria Tayrona,,11.281473,-73.878235,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/1/2024,,"Entrada El Recuerdo Santa Marta - Cerro Kenedy, Magdalena, CO (11,131, -74,109)",,11.130883,-74.10909,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/22/2016,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/7/2016,,El Vale (Santa Marta),,11.045484,-74.20623,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/14/2024,,Villa Maria Tayrona—Trail to river,,11.281205,-73.880325,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/13/2017,,"CO-Magdalena-Santa Marta-Unnamed Road - 11,236x-74,139",,11.236138,-74.13852,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/20/2023,,Santa Marta foliage gleaner spot,,11.085963,-74.076866,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/12/2018,,PNN Tayrona--Sector Los Naranjos,,11.288939,-73.906105,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/16/2024,,"6 Dibulla, La Guajira, CO (11.266, -73.31) MAZIRUMA",,11.265954,-73.309654,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/26/2020,,"Santa Marta - Cerro Kenedy 2–80, Ciénaga CO-Magdalena 11.09740, -74.07859",,11.097402,-74.0786,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/17/2023,,"4324 Carrera 29, Santa Marta, Magdalena, CO (11,224, -74,184)",,11.224173,-74.18434,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
